商品ID,标题,价格,参数信息,评论数,好评度,热点评论词,评论用户ID,评论信息,评论时间,用户使用机型
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13507641738,"外形外观：外形外观颜值爆表，手机曲线和屏幕完美融合，特别帅气，完全没任何瑕疵
屏幕音效：屏幕曲线很帅，拿着特别有手感，音响特别棒，可以和音响媲美了
拍照效果：拍照效果特别清晰，拍照摄像都经过经过防抖技术处理，特别好，晚上也可以拍得很清晰，特别是50倍数码变焦可以和高档望远镜媲美，完爆
运行速度：运行速度特别快，特别是王者荣耀和吃鸡游戏这块，反应很快还不掉帧数
待机时间：充电2小时可以撑2天了，40瓦快充头，充电速度太快了
其他特色：手机不仅有很多科技，还有防水功能，再也不怕手机掉水里了。性价比真的高，很喜欢",2019/11/22 15:15,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13469237116,"外形外观：外观采用了八曲面水滴屏的设计，洋气而且美观。
屏幕音效：屏幕分辨率好，色彩饱和度高。音效质量好。无杂音。
拍照效果：可以放大50倍依旧很清晰。
运行速度：GB 运行速度快
待机时间：待机时间超持久，充电速度也很快。
其他特色：珠光贝母适合女生用。",2019/11/15 6:15,"珠光贝母,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13120848046,外观很漂亮，手感非常舒服，很喜欢。最喜欢的就是拍照，简直无敌，爱不释手呀！拍小玩具，小植物，风景，蛋糕都非常清楚，这像素简直杠杠的！甚至是夜空中的星星都能拍的非常清楚，反正以前用手机拍夜空没有这种效果。还有个重点，直降500元，非常划算。,2019/8/15 17:56,"极光色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13313361449,"外形外观：好看
屏幕音效：清晰
其他特色：可以设置空调电视开关
待机时间：很长
拍照效果：清楚，干净，真实
运行速度：很快",2019/10/10 19:23,"珠光贝母,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13276468795,首先说:外观真的很好，屏幕是曲面的，不过分辨率还可以，拍照效果很棒&hellip;&hellip;太强大了，运行的速度很快，充电很快，这个颜色很喜欢整体手感不错，华为手机真的是越来越强大了，看了很久才选择买这个，准备给老公也买个华为。,2019/9/29 12:06,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13429620904,目前使用最满意的神机，照相效果超棒，很多强大功能，好玩极了。手感很舒服，送货快，就是期待优惠力度更大些更好！,2019/11/8 21:34,"天空之境,8GB+256GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13671262472,"外形外观：惊艳
屏幕音效：悦耳
拍照效果：专业
运行速度：超快
待机时间：很长
其他特色：非常靓丽的手机，修长，圆润，华丽，预装了许多的应用，通过云备份很快完成新老手机的更替，使用一根C&rarr;高清电缆，可实现即插即用的投屏，看大片很方便，我这款是8+256的，硬件很满意，足够应用的了。元旦闪购，便宜了千元，很值。建议换机者从速购买。好评",2020/1/1 18:24,"亮黑色,8GB+256GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",12945098424,华为p30pro用了一个多用了，感觉非常好，流畅，照相功能太强大了，用一整天都不废电，不用带充电宝出门了，充电一会就满了。,2019/6/25 15:14,"极光色,8GB+512GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13408483896,"外形外观：没得说，目前所有手机中颜值最高的就是P30 Pro极光版了！
拍照效果：超大广角很赞，但躁点也是比较多的。50倍有点难用，很难对准要拍的物体，经常不知道移到什么地方去了&hellip;&hellip;自拍很自然，比很多美颜app好看。
运行速度：新机也自然是流畅的

总体，颜值高配置够，如果不追求现在入5G，是很值得入手的机子",2019/11/4 16:21,"极光色,8GB+256GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13448155118,"外形外观：外形尺寸很好，外观漂亮，是我十分喜欢的颜色，在阳光下光彩夺目。
屏幕音效：屏幕十分清晰，分辨率十分高，看起来一点也不难受，有护眼模式十分给力。
拍照效果：拍照效果十分优秀，不管是白天还是夜晚都十分的清晰，还有美颜功能十分强大，不愧是徕卡摄像头。
待机时间：待机时间多长，如果不是打游戏的话，足够使用一天不充电。打游戏的情况下也能使用很久。
其他特色：还有NFC功能十分方便，上车就刷手机，高大上，十分给力，还可以反向充电。十分好。
运行速度：运行速度很快，很流畅一点也不卡。",2019/11/12 1:36,"珠光贝母,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13217491984,"外形外观：没的说，外观比三星s系列要好
屏幕音效：很好
拍照效果：没的说 尤其夜景模式 很是霸道
运行速度：很快，比苹果流畅
待机时间：两天充电一次，很给力
其他特色：很好的性价比",2019/9/12 16:52,"天空之境,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",13238426632,"外形外观：黑色融合一体，玻璃包边，顺滑手感，很不错
运行速度：非常顺畅，好用

待机时间：表现出色，电池耐用，国货华为确实不错
拍照效果：觉得苹果好像更真实",2019/9/18 16:20,"亮黑色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",12724294373,华为p30POLO手机，手机效果很不错，手感很好，玩游戏，一点都不卡，内存也足够了，手机像素很好，拍照很清晰，就是价格稍微有点贵，但是物超所值，京东快递员服务也很好，直接送货到家，开机验货，一切OK的，下次有需要再过来购买，谢谢,2019/5/4 16:28,"亮黑色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",12725782361,拍之前看了好多评价犹豫了好长时间。有的说屏幕有颗粒感，电话卡顿，声音不好....说了好多。有一些害怕毕竟5000多块呢，因为身边的朋友都在用华为所以想赌一下，手机?是4月28号拍的，30号就到了顺丰快递很棒。开始试用手机，首先屏幕没有颗粒感，曲屏很好看很高端。玩吃鸡木有卡顿情况，声音正常，手机反应超快，我以前一直用OPPO这是我第一次用华为，给我带来了好多新鲜感，华为p30pro是我想要的电话，没买错，支持华为。,2019/5/4 23:24,"亮黑色,8GB+128GB,标准版"
1.00E+11,华为 HUAWEI P30 Pro 超感光徕卡四摄10倍混合变焦麒麟980芯片屏内指纹 8GB+128GB极光色全网通版双4G手机,4488,"华为P30 Pro,100002795959,0.53kg,中国大陆,麒麟980,8GB,128GB,NM存储卡,后置四摄,4000万像素,3200万像素,景深，后置四摄，红外，微距，光学变焦，光学防抖,6.47英寸,全高清FHD+,其它屏幕比例,水滴屏,4200mAh（典型值）,10V/4A,极光色,人脸识别，快速充电，无线充电，液冷散热，高倍率变焦，屏幕指纹，防水防尘，NFC，曲面屏,≥90%,Android(安卓),40-49W",570000,97,"拍摄功能强,流畅至极,漂亮大方,性能一流,清晰度高,颜色绚丽,充电快速,手感一流,音质上乘,内存充足",12916293249,很棒的一款手机。上网速度快。外观漂亮！很有质感。这回内存比我原来的手机扩大了一倍！可以放心拍照了。,2019/6/20 0:17,"亮黑色,8GB+256GB,标准版"
